timestamp,open,high,low,close,volume
4/13/2007,90.9,91.4001,90.0599,90.24,25712200
12/7/2016,109.26,111.19,109.16,111.03,29998719
5/31/2017,153.97,154.17,152.38,152.76,23162873
8/2/2004,31.18,32.2,31.13,31.58,6519500
12/30/2014,113.64,113.92,112.11,112.52,29881477
9/15/1999,78.87,79.12,75.25,75.37,3210500
3/28/2017,140.91,144.04,140.62,143.8,33374805
3/20/2001,20.72,20.94,19.69,19.69,8914400
12/7/2011,389.93,390.94,386.7625,389.09,10883800
12/19/2017,175.03,175.39,174.09,174.54,27078872
11/2/2000,21.12,22.44,21.06,22.31,10548100
4/10/2002,24.21,24.95,24.01,24.66,4017500
4/8/2005,43.7,44.45,43.54,43.74,23212500
1/28/2000,108.19,110.87,100.62,101.62,3779900
1/9/2002,22.8,22.93,21.28,21.65,5854200
12/16/2009,195.1,196.5,194.55,195.03,12606600
10/10/2002,13.63,14.22,13.58,14.12,5742400
11/21/2000,19.19,19.5,18.75,18.81,5392000
9/18/2003,22.1,22.99,21.95,22.88,4516200
8/6/2013,468.02,471.89,462.17,465.25,11959200
1/14/2000,100.0,102.25,99.37,100.44,3485500
12/30/1999,102.19,104.12,99.62,100.31,1849500
6/12/2015,128.185,128.33,127.11,127.17,36886246
11/9/2010,321.05,321.3,314.5,316.08,13698000
11/10/2009,201.02,204.98,201.01,202.98,14328400
10/26/2012,609.43,614.0,591.0,604.0,36372600
6/26/2007,123.98,124.0,118.72,119.65,48035900
8/29/2000,57.88,59.44,57.69,59.19,4768400
7/19/2006,52.96,55.08,52.36,54.1,49669400
1/7/1999,42.25,45.06,42.13,45.0,12759100
4/18/2012,613.72,620.25,602.71,608.34,34090400
10/21/1999,72.56,77.06,72.37,76.12,7084400
6/13/2007,121.15,121.19,115.4,117.5,61476900
3/24/2008,134.01,140.85,133.64,139.53,38104300
8/2/2016,106.05,106.07,104.0,104.48,33816556
8/3/2009,165.21,166.64,164.87,166.43,14080000
12/31/2012,510.53,535.4,509.0,532.1729,23553300
3/1/2004,24.09,24.3,23.87,24.02,5744300
8/4/2010,262.84,264.28,260.311,262.98,15013400
10/15/2009,189.63,190.92,189.53,190.56,13341300
3/12/2018,180.29,182.39,180.21,181.72,32055405
6/27/2006,59.09,59.22,57.4,57.43,19664700
11/10/2015,116.9,118.07,116.061,116.77,59127931
4/8/2008,153.55,156.45,152.32,152.84,36224800
10/30/2014,106.959,107.35,105.9,106.98,40654793
2/24/2010,198.23,201.44,197.84,200.656,16448800
3/26/2004,26.91,27.36,26.91,27.04,7498100
5/9/2008,183.18,184.25,181.37,183.45,24038300
6/7/2006,60.1,60.4,58.35,58.565,26803800
4/22/2013,392.64,402.2,391.275,398.67,15354300
3/13/2013,428.45,434.5,425.36,428.35,14483900
7/25/2018,193.0602,194.85,192.43,194.82,16826483
3/30/2010,236.6027,237.48,234.25,235.845,18832500
9/21/2010,283.86,287.35,282.79,283.77,23859800
10/10/2007,167.55,167.88,165.6,166.79,23842500
6/19/2001,20.85,21.4,20.01,20.19,5733700
7/24/2014,97.035,97.32,96.42,97.03,45729000
2/27/2004,22.96,24.02,22.95,23.92,8372100
9/15/2010,268.17,270.38,267.84,270.22,15334600
11/7/2006,80.45,81.0,80.13,80.51,18783300
2/8/2006,68.46,69.08,66.0,68.81,34039800
6/21/2016,94.94,96.35,94.676,95.91,35546358
10/7/1999,68.44,68.62,64.87,66.37,5409700
4/11/2003,14.05,14.44,12.93,13.2,24869800
6/18/2015,127.23,128.31,127.22,127.88,35407220
3/8/1999,33.25,34.69,33.19,34.38,4916700
3/8/2017,138.95,139.8,138.82,139.0,18707236
3/1/2001,17.81,18.75,17.19,18.75,5901100
5/23/2003,18.21,18.46,17.96,18.32,3691400
1/5/1998,16.5,16.56,15.19,15.88,5820300
4/29/2015,130.16,131.59,128.3,128.64,63386083
9/6/2001,18.4,18.93,17.65,17.72,5042300
9/21/2018,220.78,221.36,217.29,217.66,96246748
4/30/2013,435.1,445.25,432.07,442.78,24697800
8/8/2011,361.69,367.77,353.02,353.21,40851200
10/24/2007,185.81,187.21,179.24,185.93,46017200
10/10/2014,100.69,102.03,100.3,100.73,66331592
10/29/2008,100.86,109.54,99.94,104.55,69677800
3/2/2005,44.25,44.89,44.08,44.121,16362900
6/20/2017,146.87,146.87,144.94,145.01,24572170
1/27/2016,96.04,96.6289,93.34,93.42,133369674
4/6/2010,238.2,240.24,237.0,239.54,15964900
8/24/2005,45.6,47.12,45.59,45.77,20431100
10/26/2016,114.31,115.7,113.31,115.59,66134219
12/23/2002,14.16,14.55,14.12,14.49,2246900
8/28/2012,674.9773,676.1,670.673,674.8,9550600
2/9/1998,18.37,19.5,18.37,19.19,4416700
7/21/2011,386.95,390.06,383.9,387.29,18804800
6/6/2016,97.99,101.89,97.55,98.63,23292504
3/3/2006,69.33,69.91,67.53,67.72,26345300
1/12/2018,176.18,177.36,175.65,177.09,25039531
9/22/2017,152.02,152.27,150.56,151.89,46114424
10/9/2009,188.97,190.7,188.62,190.47,10474000
8/4/2006,67.05,68.61,64.96,68.3,66173800
7/26/2017,153.35,153.93,153.06,153.46,15172136
12/26/2006,82.15,82.57,80.89,81.51,17524600
6/26/2002,16.8,17.29,15.98,16.55,9981300
12/28/2017,171.0,171.85,170.48,171.08,15997739
3/24/2006,60.27,60.94,59.03,59.96,38285000
7/19/2000,55.19,56.81,51.75,52.69,8176300
8/24/2007,130.53,135.37,129.81,135.3,32565500
8/27/2014,101.02,102.57,100.7,102.13,46827400
7/29/1998,33.75,35.88,33.69,35.13,3997500
12/22/2011,397.0,399.13,396.1,398.55,7227100
9/4/2002,14.2,14.78,14.17,14.48,7511800
3/23/2004,25.92,26.0,25.22,25.29,6884200
5/6/2004,26.41,26.75,25.9,26.58,4706400
5/1/2003,14.25,14.39,14.0,14.36,6120700
9/10/2003,22.25,22.61,22.11,22.18,4015900
2/7/2017,130.54,132.09,130.45,131.53,38183841
1/19/2007,88.63,89.65,88.12,88.5,48731200
5/30/2008,187.5,189.54,187.38,188.75,21792300
10/26/1999,74.94,75.5,73.31,75.06,3227100
8/19/1998,43.5,43.75,41.0,41.0,4339200
9/8/2004,35.7,36.57,35.68,36.35,6134400
3/14/2012,578.05,594.72,575.4,589.58,50673000
11/2/1998,37.5,37.75,37.25,37.63,2265800
1/19/2006,81.25,81.66,78.74,79.035,60566000
4/5/2004,27.48,28.37,27.44,28.32,6887000
6/26/2012,571.33,574.49,567.33,572.025,9876300
3/27/2002,23.35,23.72,23.26,23.47,2280400
11/26/2008,89.92,95.25,89.85,95.0,32137000
2/22/2016,96.31,96.9,95.92,96.88,34280758
6/24/1998,27.75,28.62,27.31,28.25,2444600
7/19/2013,433.1,433.98,424.35,424.95,9597200
1/2/2015,111.39,111.44,107.35,109.33,53204626
11/23/2007,172.0,172.05,169.75,171.54,16634200
9/8/2015,111.65,112.56,110.32,112.31,54843626
9/17/2008,138.49,138.51,127.83,127.83,42873400
12/7/1999,116.56,118.0,114.0,117.81,3973400
2/23/2017,137.38,137.48,136.3,136.53,20788186
10/14/1999,69.25,73.31,69.0,73.19,16953600
7/22/1998,34.94,35.63,34.25,35.0,2506500
8/17/2007,122.01,123.5,119.82,122.06,42680800
7/27/2009,160.17,160.88,157.26,160.1,15475400
12/21/2015,107.28,107.37,105.57,107.33,47590610
1/8/2016,98.55,99.11,96.76,96.96,70798016
10/19/2006,79.26,79.95,78.16,78.99,54034900
9/8/1999,76.19,77.69,74.5,74.5,6805400
3/1/2017,137.89,140.15,137.595,139.79,36414585
10/3/2001,14.95,15.36,14.83,14.98,12197200
9/29/1998,39.06,40.0,38.13,39.5,2724400
6/19/2007,124.69,125.01,122.91,123.66,33679500
11/13/1998,34.94,36.06,34.69,35.69,7069800
4/10/2018,173.0,174.0,171.53,173.25,28614241
1/27/1998,19.19,19.69,19.0,19.12,1002100
1/5/1999,41.94,43.94,41.5,43.31,12590300
8/23/2011,360.3,373.64,357.0,373.6,23458400
4/25/2007,94.23,95.4,93.8,95.348,42398000
9/25/2012,688.26,692.78,673.0,673.54,18528200
11/10/2008,100.17,100.4,94.5,95.88,40136500
4/13/2015,128.37,128.57,126.61,126.85,36365123
10/25/2018,217.71,221.38,216.75,219.8,29855768
5/18/2011,336.47,341.05,336.0,339.87,11956300
10/3/2008,104.0,106.5,94.65,97.07,81942800
1/28/1999,40.88,41.25,40.31,40.88,3002500
2/18/1998,19.56,20.75,19.56,20.56,4416000
3/3/2017,138.78,139.83,138.59,139.78,21571121
4/15/2010,245.78,249.03,245.51,248.92,13456600
12/30/2003,21.18,21.5,21.15,21.28,3658100
11/30/2006,92.215,92.68,91.06,91.66,31088800
11/29/2017,172.63,172.92,167.16,169.48,40788324
6/26/2014,90.37,91.05,89.8,90.9,32629000
4/15/1998,27.19,27.5,26.62,27.44,4977800
12/17/2015,112.02,112.25,108.98,108.98,44772827
9/20/2017,157.9,158.26,153.83,156.07,51693239
10/10/2006,74.54,74.58,73.08,73.81,18985300
12/30/2009,208.83,212.0,208.31,211.64,14717300
12/15/2008,95.99,96.21,93.0,94.75,31848500
12/29/1999,96.81,102.19,95.5,100.69,2540200
9/20/2007,140.15,141.79,139.32,140.31,24708600
4/27/2016,96.0,98.71,95.68,97.82,114602142
8/30/2004,34.02,34.72,33.96,34.12,3895400
8/20/2007,123.96,124.5,120.5,122.22,28689900
4/12/2016,109.34,110.5,108.66,110.44,27232325
9/25/2007,146.84,153.22,146.82,153.18,42591100
7/27/2012,575.01,585.83,571.59,585.16,14426300
8/16/2000,46.88,49.0,46.81,48.5,2565600
3/6/2008,124.4899,127.5,120.81,120.93,52632100
2/14/2018,163.045,167.54,162.88,167.37,39669178
4/25/2003,13.46,13.58,13.23,13.35,3666400
1/27/2010,206.85,210.58,199.531,207.884,61520300
5/8/2015,126.68,127.62,126.11,127.62,55550382
3/22/2006,62.26,63.25,61.27,61.67,48067700
11/11/2004,54.95,55.43,54.23,55.3,7273200
4/3/2001,21.36,21.4,20.13,20.24,6583700
10/15/1999,71.12,75.81,70.19,74.56,10474800
6/16/1999,46.38,48.06,46.38,47.94,2009100
3/7/2016,102.39,102.83,100.96,101.87,35915810
3/30/1998,26.75,27.5,26.75,27.44,2238400
4/30/2008,176.26,180.0,172.92,173.95,40697300
9/22/2004,38.1,38.14,36.81,36.92,7173000
11/13/2014,111.8,113.45,111.6,112.82,59522855
6/29/2007,121.97,124.0,121.09,122.04,40637200
12/13/2001,21.49,21.55,20.5,21.0,3532900
9/28/2004,37.5,38.29,37.45,38.04,6306900
8/11/2011,370.52,375.45,364.72,373.7,26498900
9/3/2013,493.1,500.6,487.35,488.58,11854600
4/19/1999,35.69,36.0,33.5,33.88,8230500
4/18/2005,35.03,36.3,34.0,35.62,47399200
9/16/2005,50.23,51.21,49.95,51.21,21107300
4/12/2007,92.04,92.31,90.72,92.19,23452700
4/28/2005,36.29,36.34,35.24,35.54,20539500
4/11/2000,123.5,124.87,118.06,119.44,4837700
6/6/2002,22.96,23.23,22.04,22.16,4642800
10/28/2013,529.04,531.0,523.21,529.876,19658600
12/1/2000,17.0,17.5,16.81,17.06,6887600
2/6/2007,84.45,84.47,82.86,84.15,30871200
7/5/2012,600.56,614.34,599.65,609.94,17299400
5/27/1998,25.69,26.81,25.62,26.75,3305300
4/21/2008,162.35,168.5,161.76,168.16,37112600
5/8/2012,569.58,571.5,558.73,568.18,17759000
1/18/2018,179.37,180.1,178.25,179.26,30234512
10/14/2008,116.26,116.4,103.14,104.08,70749800
12/5/2003,20.9,21.15,20.73,20.85,3324600
1/29/2009,93.09,94.34,92.6,93.0,21168900
8/14/2001,19.2,19.36,18.67,18.73,4088400
11/6/2000,22.44,22.62,20.87,21.44,7026400
7/24/2013,438.93,444.59,435.26,440.51,21140600
11/2/2004,52.43,54.08,52.4,53.5,13035500
2/8/1999,36.69,37.94,36.25,37.75,4180600
3/23/2015,127.12,127.85,126.52,127.21,37709674
1/6/2017,116.78,118.16,116.47,117.91,31751900
3/20/2013,457.42,457.63,449.59,452.08,11023600
1/31/2007,84.86,86.0,84.35,85.73,30573900
5/31/2013,452.5,457.1,449.5,449.735,13725100
1/17/2002,21.97,22.74,21.87,22.48,11796000
7/26/2007,145.87,148.5,136.96,146.0,78093900
4/18/2002,25.5,25.52,24.88,25.41,7173400
7/31/2003,20.74,21.35,20.57,21.08,5383300
9/16/2002,14.14,14.61,14.12,14.5,5118600
12/13/2017,172.5,173.54,172.0,172.27,23142242
1/17/2008,161.51,165.36,158.42,160.89,62780700
4/3/2018,167.64,168.7455,164.88,168.39,30278046
9/9/1998,38.06,38.13,37.0,37.38,3166900
7/22/2010,257.68,260.0,255.31,259.024,23047100
1/2/2003,14.36,14.92,14.35,14.8,3239800
12/21/2004,63.56,63.77,61.6,63.69,19007400
3/8/2002,24.74,25.09,24.3,24.66,4817400
3/26/2014,546.52,549.0,538.86,539.78,10706000
1/23/2008,136.19,140.0,126.14,139.072,120463200
2/5/2010,192.625,196.0,190.85,195.46,30368100
12/10/2002,14.75,15.45,14.73,15.28,5510900
7/6/2000,52.5,52.94,49.63,51.81,5527600
9/4/2018,228.41,229.18,226.63,228.36,27390132
11/2/2011,400.09,400.44,395.11,397.41,11691100
1/2/2009,85.88,91.04,85.16,90.75,26643400
3/14/2008,129.88,130.3,124.2,126.61,41308600
6/25/2015,128.86,129.2,127.5,127.5,31938100
4/9/2002,24.59,25.0,24.01,24.1,3420200
9/29/2009,186.73,187.4,184.31,185.38,12335200
9/10/2015,110.27,113.2825,109.9,112.57,62892831
7/29/2015,123.15,123.5,122.27,122.99,37011653
12/11/1998,32.25,34.0,32.0,33.75,6160700
5/19/1999,45.5,45.75,43.5,45.19,2663200
12/6/2012,528.94,553.31,518.63,547.2445,42043300
7/18/2017,149.2,150.13,148.67,150.08,17713795
8/27/1998,39.25,39.25,35.63,37.5,9948600
11/11/2009,204.56,205.0,201.83,203.25,15852500
9/29/2015,112.83,113.51,107.86,109.06,73365384
5/19/2003,18.53,18.65,18.06,18.1,7962300
5/13/2008,188.6,191.45,187.86,189.96,29401300
8/22/2003,21.81,22.0,20.636,20.88,4469000
3/18/2014,525.9,531.97,525.2001,531.4,7487400
7/11/2000,57.0,59.25,55.44,56.94,6391000
5/6/2002,23.35,23.5,22.46,22.65,4458300
6/30/2016,94.44,95.77,94.3,95.6,35836356
9/19/2005,51.05,52.89,51.05,52.64,27990400
7/16/2008,170.08,172.93,168.6,172.81,26706800
6/6/2018,193.63,194.08,191.92,193.98,20933619
2/13/2009,99.11,99.94,98.12,99.16,21749200
9/28/2005,53.07,53.11,50.59,51.08,40198000
4/27/2006,67.74,69.86,67.35,69.36,30212400
8/25/2010,238.04,243.99,237.2,242.89,21316700
1/4/2007,84.05,85.95,83.82,85.66,30259300
6/29/2001,23.66,25.1,23.2,23.25,9203400
10/5/2017,154.18,155.44,154.05,155.39,21032800
10/27/2015,115.4,116.54,113.99,114.55,69884400
10/4/2011,374.57,381.8,354.24,372.5,44059900
11/18/2014,113.94,115.69,113.89,115.47,44223978
8/7/2018,209.32,209.5,206.76,207.11,25587387
6/22/2017,145.77,146.7,145.1199,145.63,18673365
6/20/2002,17.17,17.6,16.85,17.11,7082800
2/27/2012,521.31,528.5,516.28,525.76,19556500
9/2/2005,46.3,46.8,46.12,46.22,7942100
4/3/1998,27.12,27.25,26.81,27.06,1813100
10/3/2007,157.78,159.18,157.01,157.9201,24732800
7/10/2013,419.6,424.8,418.25,420.73,10050200
8/12/2008,173.52,179.29,173.51,176.73,29867100
8/24/2015,94.87,108.8,92.0,103.12,162206292
12/15/2016,115.38,116.73,115.23,115.82,46524544
12/5/2013,572.65,575.1358,566.41,567.901,15985000
9/9/2011,383.93,386.0,375.02,377.48,20171900
2/10/2014,518.66,531.99,518.0,528.99,12341400
3/14/2001,18.5,20.5,18.44,20.44,8531700
12/15/2009,195.83,197.51,193.27,194.17,14980700
10/26/2005,56.28,57.56,55.92,57.03,22556900
6/12/2013,439.5,441.25,431.5,432.19,9472400
10/3/2013,490.51,492.35,480.7387,483.41,11526900
10/10/2011,379.09,388.81,378.21,388.81,15804100
6/14/1999,46.5,46.63,45.13,45.44,1402500
1/22/2014,550.9147,557.29,547.81,551.51,13570900
3/29/2010,233.0,233.8699,231.62,232.39,19312300
9/24/2004,37.4,38.0,37.15,37.29,6598000
3/25/2008,139.96,143.1,137.33,140.98,37585400
2/9/2006,69.21,69.23,64.53,64.95,41063000
2/7/2013,463.25,470.0,454.12,468.22,25163600
3/10/2006,64.01,64.49,62.45,63.19,37255100
6/1/2009,136.47,139.99,136.0,139.35,16160700
12/1/2016,110.365,110.94,109.03,109.49,37086862
6/7/1999,48.13,49.0,47.5,48.94,3734700
5/1/2002,24.29,24.29,23.36,23.98,3834000
1/7/2010,211.75,212.0,209.05,210.58,17040400
10/24/2014,105.18,105.49,104.53,105.22,47053916
5/18/2015,128.38,130.72,128.36,130.19,50882918
11/9/2016,109.88,111.32,108.05,110.88,59176361
4/5/2002,24.95,25.19,24.1,24.74,4970500
4/6/2001,20.8,21.04,19.9,20.59,5801600
5/16/2001,23.26,24.5,22.85,24.1,5755900
4/12/2018,173.41,175.0,173.04,174.14,22889285
9/17/2003,22.37,22.38,21.855,22.12,5167800
12/18/2001,20.89,21.33,20.22,21.01,4200700
2/4/2014,505.85,509.46,502.76,508.79,13452900
11/27/2013,536.3098,546.0,533.4,545.96,12980300
11/23/2005,66.88,67.98,66.69,67.11,17351900
2/9/2016,94.29,95.94,93.93,94.99,44331195
10/2/2013,485.63,491.8,483.75,489.56,10328000
10/13/2005,49.44,53.95,49.27,53.74,66627700
6/2/2006,62.99,63.1,60.88,61.66,24492400
11/1/2016,113.46,113.77,110.53,111.49,43825812
6/2/2016,97.6,97.84,96.63,97.72,40191600
4/19/2011,333.1,337.98,331.71,337.86,14977800
12/22/2009,199.44,200.85,198.66,200.36,12482700
10/8/2004,39.55,39.77,38.84,39.06,6414800
10/29/1999,78.81,81.06,78.81,80.12,4670100
3/17/2009,95.26,99.69,95.07,99.66,28094500
3/16/2010,224.18,224.98,222.51,224.45,15961000
4/30/2014,592.64,599.43,589.8,590.09,16308600
10/10/2016,115.02,116.75,114.72,116.05,36235956
5/14/1998,30.37,30.44,29.75,30.06,1452500
3/30/2006,62.85,63.3,61.53,62.75,49666100
12/24/2014,112.58,112.71,112.01,112.01,14479611
5/4/1999,48.25,48.63,46.19,46.5,7243200
7/30/2008,157.71,160.49,156.08,159.88,25899400
3/13/2015,124.4,125.3951,122.58,123.59,51827283
4/9/2001,20.69,21.34,20.06,20.54,4760400
7/20/2015,130.97,132.97,130.7,132.07,58900203
5/13/1998,30.06,30.81,29.62,30.44,2807300
7/1/2015,126.9,126.94,125.99,126.6,30238811
9/18/2014,101.93,102.35,101.56,101.79,37023900
10/9/2000,22.62,22.87,21.12,21.75,10670800
10/28/2004,49.98,52.22,49.5,52.19,15433300
8/23/2007,133.09,133.34,129.76,131.07,30958500
9/19/2013,470.7,475.83,469.25,472.3,14447900
5/22/2008,179.18,181.33,172.0,177.05,43097700
5/17/2011,332.0,336.14,330.73,336.14,16154800
4/23/2014,529.06,531.13,524.45,524.75,14105000
8/18/2010,252.36,254.67,251.58,253.07,12132000
5/28/2002,23.69,24.2,23.43,23.98,2673500
6/5/2014,646.2,649.3699,642.61,647.35,10850200
4/2/2018,167.88,168.94,164.47,166.68,37586791
2/20/2015,128.62,129.5,128.05,129.495,48948419
10/31/2017,167.9,169.6499,166.94,169.04,35474672
6/25/2004,33.07,33.7,33.0,33.7,5775500
8/6/2004,30.9,31.1,29.7,29.78,8790900
5/4/2007,100.8,101.6,100.5,100.81,13642400
8/12/2015,112.53,115.42,109.63,115.24,101685610
12/18/2017,174.88,177.2,174.86,176.42,28831533
1/2/2004,21.55,21.75,21.18,21.28,2582900
11/10/2005,60.64,61.2,59.01,61.18,23762300
12/31/2003,21.35,21.53,21.18,21.37,3115200
4/20/2018,170.595,171.2184,165.43,165.72,65491140
5/29/2013,440.0,447.5,439.4,444.95,11806300
11/21/2017,170.78,173.7,170.78,173.14,24875471
6/5/2003,17.45,17.74,17.33,17.64,3669600
6/26/2017,147.17,148.28,145.38,145.82,25524661
1/26/2011,342.96,345.6,341.5,343.85,18102700
7/26/2006,62.0,64.64,61.68,63.87,32086700
10/9/2003,23.3,23.67,22.79,23.45,6209800
4/15/1999,35.38,36.19,34.31,35.75,15486400
3/3/1998,21.87,23.19,21.62,23.12,2982800
7/30/2018,191.9,192.2,189.07,189.91,21029535
7/15/2013,425.01,431.46,424.8,427.44,8639900
10/25/2000,19.06,19.19,18.44,18.5,11856600
6/4/2010,258.21,261.9,254.63,255.965,27082300
7/25/2001,19.12,19.3,17.97,18.47,7926400
9/30/1998,38.75,39.25,38.0,38.13,1492700
5/27/2005,40.64,40.79,40.01,40.56,11286000
8/31/2009,168.16,168.85,166.5,168.21,11119200
9/22/2010,282.71,287.98,282.41,287.75,20903200
2/10/1998,19.12,19.56,19.06,19.44,3768000
11/26/2010,313.74,317.6999,312.94,315.0,8485200
3/12/2012,548.982,552.0,547.0,552.0,14545800
11/29/2007,179.43,185.17,179.15,184.29,37533100
10/24/2012,621.44,626.55,610.64,616.83,19947400
2/4/2003,14.45,14.65,14.31,14.6,5668100
11/21/2008,81.93,84.12,79.14,82.58,56045400
3/28/2007,94.88,95.4,93.15,93.24,33654900
12/28/2005,74.44,74.76,73.32,73.57,14218400
7/12/2012,600.24,603.47,592.68,598.9,15287200
3/4/2011,360.07,360.29,357.75,360.0,16188100
12/4/2009,199.6995,199.88,190.28,193.32,29531600
6/13/2012,574.52,578.48,570.38,572.16,10485000
5/6/2016,93.37,93.45,91.85,92.72,43699886
9/26/2016,111.64,113.39,111.55,112.88,29869442
2/26/2008,117.64,121.09,115.44,119.15,53746000
10/2/2002,14.33,14.63,14.1,14.17,4095500
2/14/2013,464.5199,471.64,464.02,466.59,12688400
11/21/2001,19.61,19.8,19.26,19.68,3599700
7/7/2010,250.49,258.77,249.75,258.665,23377000
6/14/2002,19.24,20.36,18.11,20.1,7587500
6/1/2000,81.75,89.56,80.37,89.12,8070000
1/10/2002,21.22,21.47,20.26,21.23,8084600
6/28/2006,57.29,57.3,55.41,56.02,30382300
1/11/2007,95.94,96.78,95.1,95.8,51437600
6/10/1999,47.88,48.25,47.31,48.13,2830800
4/25/2013,411.225,413.94,407.0,408.38,13744200
3/4/2008,121.99,124.88,120.4,124.62,63763700
10/6/2011,373.33,384.78,371.8045,377.37,29020800
11/3/2016,110.98,111.46,109.55,109.83,26932602
4/6/1998,27.0,27.0,26.19,26.25,3103500
7/8/2008,175.4,179.7,172.7401,179.55,31726800
8/16/2006,67.1,68.07,66.33,67.98,27903000
11/20/2014,114.91,116.86,114.85,116.31,43395537
5/12/2000,106.0,110.5,104.77,107.62,2740300
3/16/2011,342.0,343.0,326.26,330.01,41500400
8/6/2008,159.97,167.4,158.0,164.19,28264600
11/4/2011,402.03,403.44,399.16,400.24,10793900
1/3/2013,547.88,549.67,541.0,542.0959,12605900
11/24/2000,18.86,19.5,18.81,19.31,2873800
2/24/2017,135.91,136.66,135.28,136.66,21776585
9/10/2008,152.32,154.99,148.8,151.61,34755100
5/14/2007,109.62,110.0,108.25,109.36,23283800
9/24/2012,686.86,695.12,683.0,690.79,22848800
11/18/2004,54.3,55.45,54.29,55.39,8199100
7/7/2017,142.9,144.75,142.9,144.18,18505351
10/17/2016,117.33,117.84,116.78,117.55,23624896
3/9/2015,127.96,129.57,125.06,127.14,88528487
4/25/2008,170.6,171.1,166.42,169.73,35445500
9/2/2010,251.2623,252.17,248.57,252.17,14836700
8/13/2013,470.94,494.66,468.05,489.57,31497900
12/4/2000,17.19,17.19,16.44,16.69,6634300
10/28/2008,95.43,100.5,92.37,99.91,58361900
7/12/2005,38.23,38.4,37.91,38.24,13822800
1/5/2006,74.83,74.9,73.75,74.38,16050800
4/9/2012,626.13,639.84,625.3,636.23,21340600
8/31/2012,667.25,668.6,657.25,665.24,12082900
2/16/2005,88.15,90.2,87.35,90.13,29272200
6/8/2006,58.44,60.93,57.15,60.76,49910100
4/14/1998,26.37,27.25,26.37,26.94,2927200
6/2/2005,40.05,40.32,39.6,40.04,13356200
9/27/2001,15.25,15.75,15.2,15.51,5754300
6/4/2014,637.44,647.89,636.11,644.82,11981500
3/20/2014,529.89,532.67,527.35,528.7,7442800
7/15/2010,248.23,256.97,247.3,251.45,29459500
10/22/2008,97.37,101.25,92.93,96.87,80314600
8/9/2004,29.85,30.45,29.81,30.3,5193700
9/28/2010,291.77,291.77,275.0,286.86,36965800
2/24/2006,72.14,72.89,71.2,71.46,19098000
7/27/2000,50.0,53.25,49.88,52.0,5267600
7/11/2005,38.37,38.65,37.78,38.1,13885300
12/9/2005,74.21,74.59,73.35,74.3305,19835800
1/15/2014,553.52,560.2,551.66,557.36,13987100
10/10/2005,51.84,51.91,50.28,50.37,18125200
8/21/2014,100.57,100.94,100.11,100.58,33421900
7/29/2004,32.5,32.82,32.13,32.64,3967100
7/3/2000,52.13,54.31,52.13,53.31,1264800
3/3/2005,44.34,44.41,41.22,41.79,50416200
12/21/2009,196.05,199.75,195.67,198.23,21853800
5/16/2014,588.63,597.53,585.4,597.51,9866300
10/18/2006,74.75,78.59,73.91,74.53,40496700
12/22/2010,324.36,325.72,323.55,325.16,9497200
1/13/2000,94.48,98.75,92.5,96.75,9220400
1/12/2011,343.25,344.43,342.0,344.42,10806800
5/8/2018,184.99,186.22,183.665,186.05,28402777
9/23/2005,52.1,53.5,51.84,53.2,19944900
8/5/2002,14.51,14.7,13.97,13.99,3643300
11/3/2006,79.36,79.53,77.79,78.29,15424600
2/27/2008,118.23,123.05,118.09,122.96,52683500
4/16/2015,126.28,127.1,126.11,126.17,28368987
1/26/2005,72.68,72.75,71.22,72.25,13205300
5/25/2000,88.5,92.66,86.0,87.27,3631700
3/5/2004,24.95,27.49,24.9,26.74,27510700
12/6/2011,392.51,394.63,389.38,390.95,10128500
12/24/2003,19.72,20.59,19.65,20.41,3169200
7/31/2006,66.83,68.63,66.28,67.96,31887200
3/18/1999,34.38,35.63,34.25,35.5,2027500
12/11/2009,197.78,198.0,193.43,194.67,15349100
3/15/2011,342.1,347.84,340.1,345.43,25752900
1/8/2008,180.14,182.46,170.8,171.25,54422000
11/29/2010,315.5,317.48,311.38,316.87,15920900
9/19/2018,218.5,219.62,215.3,218.37,27123833
9/11/2013,467.0101,473.69,464.81,467.71,32096300
1/10/2012,425.9101,426.0,421.5,423.24,9221300
8/3/2000,45.56,48.06,44.25,48.0,6069600
5/3/2013,451.31,453.23,449.15,449.98,12903600
7/24/2009,156.95,160.0,156.5,159.986,15655800
12/18/2006,87.625,88.0,84.59,85.47,25770600
5/5/1998,29.25,29.87,29.12,29.69,3743600
12/7/2015,118.98,119.86,117.81,118.28,32084249
11/13/2009,202.87,204.83,202.07,204.45,12258600
11/20/1998,36.44,36.75,34.75,35.31,3564500
3/5/2012,545.42,547.48,526.0,533.16,28897300
9/28/2001,15.71,15.91,15.39,15.51,6519800
4/23/2003,13.53,13.63,13.37,13.58,3744300
10/11/2005,51.23,51.87,50.4,51.59,43781600
10/1/2012,671.5,676.75,656.5,659.39,19414100
7/6/2001,22.76,22.96,21.72,22.03,5409300
9/1/2016,106.14,106.8,105.62,106.73,26701523
4/2/2013,427.6,438.14,426.4,429.792,18911400
11/26/2014,117.94,119.1,117.83,119.0,40831886
6/6/2011,344.84,347.05,337.81,338.04,16497900
10/1/2009,185.35,186.22,180.7,180.8599,18739700
3/21/2018,175.04,175.09,171.26,171.27,35247358
4/27/2009,122.9,125.0,122.66,124.73,17167500
4/6/2017,144.29,144.52,143.45,143.66,21149034
